EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio_x,InscripcionID,CarreraID,NotaFinal,SemestreActual,anio_y
44059,Estudiante_44059,2022-08-14,m,Cochabamba,2022,44059,4,67.0,6,2024
44060,Estudiante_44060,2023-09-21,f,Santa Cruz de la Sierra,2023,44060,1,66.0,2,2024
44061,Estudiante_44061,2022-07-12,f,Cochabamba,2022,44061,3,53.0,5,2024
44062,Estudiante_44062,2020-10-19,m,La Paz,2020,44062,5,24.0,10,2024
44063,Estudiante_44063,2022-06-16,m,La Paz,2022,44063,2,73.0,7,2024
44064,Estudiante_44064,2020-07-06,f,Santa Cruz de la Sierra,2020,44064,2,71.0,9,2024
44065,Estudiante_44065,2022-05-07,m,Cochabamba,2022,44065,1,54.0,8,2024
44066,Estudiante_44066,2023-06-30,f,Santa Cruz de la Sierra,2023,44066,1,59.0,9,2024
44067,Estudiante_44067,2020-01-07,f,La Paz,2020,44067,4,100.0,9,2024
44068,Estudiante_44068,2023-07-19,f,Cochabamba,2023,44068,3,34.0,2,2024
44069,Estudiante_44069,2021-09-28,f,Cochabamba,2021,44069,3,51.0,9,2024
44070,Estudiante_44070,2023-09-08,f,Cochabamba,2023,44070,1,84.0,3,2024
44071,Estudiante_44071,2020-12-23,m,La Paz,2020,44071,1,66.0,3,2024
44072,Estudiante_44072,2021-07-16,f,Santa Cruz de la Sierra,2021,44072,2,66.0,9,2024
44073,Estudiante_44073,2021-05-25,f,Santa Cruz de la Sierra,2021,44073,5,60.0,1,2024
44074,Estudiante_44074,2021-07-17,m,Santa Cruz de la Sierra,2021,44074,4,30.0,9,2024
44075,Estudiante_44075,2021-02-08,f,La Paz,2021,44075,4,66.0,4,2024
44076,Estudiante_44076,2023-10-14,f,La Paz,2023,44076,1,56.0,8,2024
44077,Estudiante_44077,2020-04-16,m,Santa Cruz de la Sierra,2020,44077,3,89.0,7,2024
44078,Estudiante_44078,2023-09-30,f,Santa Cruz de la Sierra,2023,44078,2,98.0,8,2024
44079,Estudiante_44079,2023-08-04,m,Santa Cruz de la Sierra,2023,44079,3,66.0,6,2024
44080,Estudiante_44080,2020-11-28,f,Santa Cruz de la Sierra,2020,44080,1,68.0,4,2024
44081,Estudiante_44081,2022-09-23,m,Cochabamba,2022,44081,4,90.0,3,2024
44082,Estudiante_44082,2021-05-23,f,Sucre,2021,44082,1,70.0,9,2024
44083,Estudiante_44083,2021-06-06,f,Cochabamba,2021,44083,4,66.0,8,2024
44084,Estudiante_44084,2021-10-02,m,La Paz,2021,44084,1,57.0,7,2024
44085,Estudiante_44085,2023-11-30,f,Cochabamba,2023,44085,1,66.0,3,2024
44086,Estudiante_44086,2020-08-15,f,La Paz,2020,44086,2,58.0,5,2024
44087,Estudiante_44087,2021-05-16,f,Tarija,2021,44087,1,41.0,1,2024
44088,Estudiante_44088,2020-05-26,m,Tarija,2020,44088,4,52.0,8,2024
44089,Estudiante_44089,2021-09-25,m,Cochabamba,2021,44089,2,39.0,1,2024
44090,Estudiante_44090,2020-09-30,m,Cochabamba,2020,44090,1,66.0,1,2024
44091,Estudiante_44091,2023-11-18,m,Santa Cruz de la Sierra,2023,44091,3,63.0,7,2024
44092,Estudiante_44092,2020-12-08,f,Cochabamba,2020,44092,1,68.0,5,2024
44093,Estudiante_44093,2023-03-09,f,La Paz,2023,44093,2,96.0,3,2024
44094,Estudiante_44094,2022-09-17,f,Sucre,2022,44094,1,78.0,8,2024
44095,Estudiante_44095,2020-09-04,f,La Paz,2020,44095,4,78.0,6,2024
44096,Estudiante_44096,2022-12-03,f,La Paz,2022,44096,5,22.0,8,2024
44097,Estudiante_44097,2023-01-24,m,La Paz,2023,44097,5,76.0,1,2024
44098,Estudiante_44098,2021-04-26,f,Sucre,2021,44098,2,66.0,3,2024
44099,Estudiante_44099,2020-05-22,f,Santa Cruz de la Sierra,2020,44099,1,62.0,2,2024
44100,Estudiante_44100,2020-12-21,f,Santa Cruz de la Sierra,2020,44100,4,67.0,7,2024
44101,Estudiante_44101,2021-11-29,f,Cochabamba,2021,44101,2,62.0,10,2024
44102,Estudiante_44102,2023-09-26,m,Sucre,2023,44102,3,96.0,7,2024
44103,Estudiante_44103,2021-10-09,m,Sucre,2021,44103,2,100.0,5,2024
44104,Estudiante_44104,2020-03-02,m,Cochabamba,2020,44104,4,68.0,10,2024
44105,Estudiante_44105,2020-10-07,m,La Paz,2020,44105,1,96.0,4,2024
44106,Estudiante_44106,2021-05-26,f,Santa Cruz de la Sierra,2021,44106,4,30.0,8,2024
44107,Estudiante_44107,2023-11-04,m,La Paz,2023,44107,1,63.0,3,2024
44108,Estudiante_44108,2023-10-03,m,La Paz,2023,44108,1,64.0,6,2024
44109,Estudiante_44109,2023-02-20,f,La Paz,2023,44109,1,66.0,4,2024
44110,Estudiante_44110,2022-11-10,f,La Paz,2022,44110,1,51.0,2,2024
44111,Estudiante_44111,2021-08-11,m,Santa Cruz de la Sierra,2021,44111,4,58.0,1,2024
44113,Estudiante_44113,2023-09-02,m,Cochabamba,2023,44113,4,66.0,1,2024
44114,Estudiante_44114,2020-06-18,f,La Paz,2020,44114,4,97.0,3,2024
44115,Estudiante_44115,2022-03-28,m,La Paz,2022,44115,2,61.0,5,2024
44116,Estudiante_44116,2023-02-01,m,La Paz,2023,44116,2,60.0,7,2024
44117,Estudiante_44117,2020-03-21,f,Cochabamba,2020,44117,2,64.0,8,2024
44118,Estudiante_44118,2021-04-30,m,Tarija,2021,44118,1,93.0,10,2024
44119,Estudiante_44119,2020-04-17,m,Cochabamba,2020,44119,5,31.0,7,2024
44120,Estudiante_44120,2021-10-17,m,Santa Cruz de la Sierra,2021,44120,1,66.0,3,2024
44121,Estudiante_44121,2021-09-18,f,La Paz,2021,44121,1,23.0,4,2024
44122,Estudiante_44122,2023-05-31,f,Santa Cruz de la Sierra,2023,44122,3,53.0,4,2024
44123,Estudiante_44123,2023-11-23,m,Cochabamba,2023,44123,5,59.0,10,2024
44124,Estudiante_44124,2022-04-25,m,Santa Cruz de la Sierra,2022,44124,2,46.0,1,2024
44125,Estudiante_44125,2021-08-22,m,La Paz,2021,44125,1,86.0,6,2024
44126,Estudiante_44126,2022-03-15,m,La Paz,2022,44126,5,21.0,4,2024
44127,Estudiante_44127,2023-12-16,m,Tarija,2023,44127,1,58.0,10,2024
44128,Estudiante_44128,2020-01-28,m,La Paz,2020,44128,1,98.0,3,2024
44129,Estudiante_44129,2021-03-10,f,Santa Cruz de la Sierra,2021,44129,3,32.0,4,2024
44130,Estudiante_44130,2021-07-11,m,Santa Cruz de la Sierra,2021,44130,5,59.0,9,2024
44131,Estudiante_44131,2021-12-10,m,La Paz,2021,44131,3,64.0,10,2024
44132,Estudiante_44132,2022-09-08,m,Sucre,2022,44132,4,99.0,7,2024
44133,Estudiante_44133,2023-08-31,m,Cochabamba,2023,44133,3,96.0,10,2024
44134,Estudiante_44134,2023-05-05,f,La Paz,2023,44134,1,66.0,6,2024
44135,Estudiante_44135,2020-09-01,f,Tarija,2020,44135,2,55.0,1,2024
44136,Estudiante_44136,2021-02-13,f,Sucre,2021,44136,2,58.0,8,2024
44137,Estudiante_44137,2022-07-26,f,Santa Cruz de la Sierra,2022,44137,1,66.0,3,2024
44138,Estudiante_44138,2020-12-05,m,Sucre,2020,44138,4,36.0,4,2024
44139,Estudiante_44139,2022-03-23,f,Cochabamba,2022,44139,2,66.0,1,2024
44140,Estudiante_44140,2023-09-28,m,Santa Cruz de la Sierra,2023,44140,1,72.0,9,2024
44141,Estudiante_44141,2022-12-18,f,Santa Cruz de la Sierra,2022,44141,5,59.0,5,2024
44142,Estudiante_44142,2023-01-13,f,Cochabamba,2023,44142,2,85.0,8,2024
44143,Estudiante_44143,2020-12-15,f,Cochabamba,2020,44143,2,69.0,9,2024
44144,Estudiante_44144,2022-03-20,m,Santa Cruz de la Sierra,2022,44144,1,66.0,3,2024
44145,Estudiante_44145,2020-12-13,f,Sucre,2020,44145,4,86.0,4,2024
44146,Estudiante_44146,2021-08-09,f,Santa Cruz de la Sierra,2021,44146,2,66.0,2,2024
44147,Estudiante_44147,2022-05-18,f,Santa Cruz de la Sierra,2022,44147,1,91.0,10,2024
44148,Estudiante_44148,2022-10-03,m,Santa Cruz de la Sierra,2022,44148,1,71.0,1,2024
44149,Estudiante_44149,2020-02-07,f,Tarija,2020,44149,1,66.0,8,2024
44150,Estudiante_44150,2021-04-24,m,Santa Cruz de la Sierra,2021,44150,4,96.0,2,2024
44151,Estudiante_44151,2020-10-12,f,Santa Cruz de la Sierra,2020,44151,2,54.0,8,2024
44152,Estudiante_44152,2023-06-26,f,Cochabamba,2023,44152,4,56.0,2,2024
44153,Estudiante_44153,2023-06-06,f,La Paz,2023,44153,2,62.0,1,2024
44154,Estudiante_44154,2021-05-06,f,La Paz,2021,44154,3,74.0,9,2024
44155,Estudiante_44155,2020-01-02,m,La Paz,2020,44155,4,58.0,8,2024
44156,Estudiante_44156,2020-05-17,f,La Paz,2020,44156,2,63.0,3,2024
44157,Estudiante_44157,2022-03-11,m,Santa Cruz de la Sierra,2022,44157,1,58.0,10,2024
44158,Estudiante_44158,2023-12-13,f,Santa Cruz de la Sierra,2023,44158,3,69.0,7,2024
44159,Estudiante_44159,2023-11-01,f,La Paz,2023,44159,1,52.0,5,2024
44160,Estudiante_44160,2022-12-09,m,La Paz,2022,44160,3,83.0,8,2024
44161,Estudiante_44161,2023-02-06,f,Sucre,2023,44161,1,56.0,5,2024
44162,Estudiante_44162,2023-10-15,m,Tarija,2023,44162,1,79.0,10,2024
44163,Estudiante_44163,2020-05-03,f,Santa Cruz de la Sierra,2020,44163,3,59.0,5,2024
44164,Estudiante_44164,2023-03-07,m,La Paz,2023,44164,1,91.0,5,2024
44165,Estudiante_44165,2020-05-30,m,Santa Cruz de la Sierra,2020,44165,1,57.0,10,2024
44166,Estudiante_44166,2021-07-28,m,Santa Cruz de la Sierra,2021,44166,1,76.0,9,2024
44167,Estudiante_44167,2022-06-09,f,La Paz,2022,44167,4,66.0,7,2024
44168,Estudiante_44168,2020-07-27,f,La Paz,2020,44168,2,98.0,5,2024
44169,Estudiante_44169,2022-03-05,m,Cochabamba,2022,44169,2,85.0,8,2024
44170,Estudiante_44170,2021-10-18,m,Cochabamba,2021,44170,1,58.0,6,2024
44171,Estudiante_44171,2020-05-05,m,Santa Cruz de la Sierra,2020,44171,1,92.0,6,2024
44172,Estudiante_44172,2020-11-13,m,La Paz,2020,44172,3,51.0,9,2024
44173,Estudiante_44173,2020-07-17,f,Santa Cruz de la Sierra,2020,44173,2,56.0,9,2024
44174,Estudiante_44174,2023-10-17,f,La Paz,2023,44174,1,41.0,3,2024
44175,Estudiante_44175,2022-07-09,f,La Paz,2022,44175,1,73.0,7,2024
44176,Estudiante_44176,2021-12-30,m,Santa Cruz de la Sierra,2021,44176,3,83.0,1,2024
44177,Estudiante_44177,2020-03-14,f,Sucre,2020,44177,2,58.0,4,2024
44178,Estudiante_44178,2022-11-20,m,Sucre,2022,44178,4,93.0,7,2024
44179,Estudiante_44179,2021-05-09,m,Santa Cruz de la Sierra,2021,44179,4,59.0,7,2024
44180,Estudiante_44180,2021-06-24,f,La Paz,2021,44180,2,75.0,10,2024
44181,Estudiante_44181,2022-12-18,f,La Paz,2022,44181,4,100.0,4,2024
44182,Estudiante_44182,2022-06-04,m,Cochabamba,2022,44182,4,54.0,4,2024
44183,Estudiante_44183,2021-09-29,m,La Paz,2021,44183,4,67.0,1,2024
44184,Estudiante_44184,2022-11-18,f,Cochabamba,2022,44184,1,66.0,2,2024
44185,Estudiante_44185,2020-11-23,f,Cochabamba,2020,44185,1,91.0,6,2024
44186,Estudiante_44186,2020-03-13,m,La Paz,2020,44186,2,66.0,1,2024
44187,Estudiante_44187,2020-09-25,f,La Paz,2020,44187,4,66.0,3,2024
44188,Estudiante_44188,2022-05-28,f,La Paz,2022,44188,2,70.0,4,2024
44189,Estudiante_44189,2021-07-17,m,Cochabamba,2021,44189,2,53.0,10,2024
44190,Estudiante_44190,2023-01-02,f,Santa Cruz de la Sierra,2023,44190,2,66.0,1,2024
44191,Estudiante_44191,2023-02-06,f,La Paz,2023,44191,2,52.0,4,2024
44192,Estudiante_44192,2021-04-07,m,La Paz,2021,44192,1,66.0,10,2024
44193,Estudiante_44193,2022-08-27,f,Santa Cruz de la Sierra,2022,44193,4,60.0,4,2024
44195,Estudiante_44195,2020-07-10,f,La Paz,2020,44195,1,68.0,3,2024
44196,Estudiante_44196,2020-05-05,f,La Paz,2020,44196,4,70.0,9,2024
44197,Estudiante_44197,2022-12-27,f,La Paz,2022,44197,1,67.0,8,2024
44198,Estudiante_44198,2023-11-22,f,Sucre,2023,44198,1,69.0,10,2024
44199,Estudiante_44199,2020-11-15,m,La Paz,2020,44199,1,64.0,2,2024
44200,Estudiante_44200,2023-04-24,f,Cochabamba,2023,44200,2,66.0,4,2024
44201,Estudiante_44201,2023-07-28,f,Sucre,2023,44201,3,70.0,4,2024
44202,Estudiante_44202,2020-07-05,m,Santa Cruz de la Sierra,2020,44202,2,70.0,5,2024
44203,Estudiante_44203,2020-04-17,m,Tarija,2020,44203,1,99.0,9,2024
44204,Estudiante_44204,2021-04-09,f,Cochabamba,2021,44204,2,82.0,8,2024
44205,Estudiante_44205,2023-10-27,m,La Paz,2023,44205,3,52.0,10,2024
44206,Estudiante_44206,2023-06-11,m,La Paz,2023,44206,1,50.0,7,2024
44207,Estudiante_44207,2020-03-02,f,Sucre,2020,44207,3,55.0,9,2024
44208,Estudiante_44208,2022-10-05,f,Santa Cruz de la Sierra,2022,44208,2,66.0,5,2024
44209,Estudiante_44209,2021-02-18,f,La Paz,2021,44209,1,79.0,4,2024
44210,Estudiante_44210,2021-12-16,m,La Paz,2021,44210,1,66.0,5,2024
44211,Estudiante_44211,2021-11-30,f,La Paz,2021,44211,1,65.0,10,2024
44212,Estudiante_44212,2023-03-17,f,Sucre,2023,44212,1,76.0,2,2024
44213,Estudiante_44213,2022-12-20,f,Cochabamba,2022,44213,1,40.0,1,2024
44214,Estudiante_44214,2023-10-09,f,La Paz,2023,44214,1,54.0,9,2024
44215,Estudiante_44215,2020-12-19,m,Cochabamba,2020,44215,1,86.0,2,2024
44216,Estudiante_44216,2020-05-15,m,Santa Cruz de la Sierra,2020,44216,5,66.0,3,2024
44217,Estudiante_44217,2021-04-24,f,La Paz,2021,44217,5,66.0,4,2024
44218,Estudiante_44218,2021-02-09,m,Santa Cruz de la Sierra,2021,44218,2,84.0,9,2024
44219,Estudiante_44219,2023-02-14,f,Cochabamba,2023,44219,4,66.0,4,2024
44220,Estudiante_44220,2023-07-27,m,La Paz,2023,44220,2,42.0,9,2024
44221,Estudiante_44221,2021-01-16,m,La Paz,2021,44221,3,80.0,9,2024
44222,Estudiante_44222,2023-05-10,m,La Paz,2023,44222,3,26.0,6,2024
44223,Estudiante_44223,2020-01-15,f,Santa Cruz de la Sierra,2020,44223,5,67.0,2,2024
44224,Estudiante_44224,2023-07-19,f,Cochabamba,2023,44224,4,62.0,5,2024
44225,Estudiante_44225,2022-06-25,f,La Paz,2022,44225,5,66.0,3,2024
44226,Estudiante_44226,2020-04-05,m,Tarija,2020,44226,1,33.0,5,2024
44227,Estudiante_44227,2021-04-22,f,Tarija,2021,44227,4,82.0,8,2024
44228,Estudiante_44228,2022-01-24,f,La Paz,2022,44228,3,66.0,6,2024
44229,Estudiante_44229,2022-04-03,m,La Paz,2022,44229,4,90.0,10,2024
44230,Estudiante_44230,2023-06-11,m,La Paz,2023,44230,1,79.0,7,2024
44231,Estudiante_44231,2023-02-20,m,Santa Cruz de la Sierra,2023,44231,4,66.0,2,2024
44232,Estudiante_44232,2022-09-06,m,Santa Cruz de la Sierra,2022,44232,2,85.0,8,2024
44233,Estudiante_44233,2021-01-16,m,Cochabamba,2021,44233,1,32.0,8,2024
44234,Estudiante_44234,2023-03-07,f,La Paz,2023,44234,3,93.0,5,2024
44235,Estudiante_44235,2020-12-27,f,Santa Cruz de la Sierra,2020,44235,4,79.0,10,2024
44236,Estudiante_44236,2021-07-10,f,Cochabamba,2021,44236,3,66.0,1,2024
44237,Estudiante_44237,2020-10-27,f,Santa Cruz de la Sierra,2020,44237,1,54.0,5,2024
44238,Estudiante_44238,2023-10-06,m,Santa Cruz de la Sierra,2023,44238,1,60.0,1,2024
44239,Estudiante_44239,2020-10-04,m,Santa Cruz de la Sierra,2020,44239,3,53.0,8,2024
44240,Estudiante_44240,2023-05-11,m,Cochabamba,2023,44240,5,37.0,5,2024
44241,Estudiante_44241,2022-10-07,m,La Paz,2022,44241,1,67.0,9,2024
44242,Estudiante_44242,2022-06-19,m,La Paz,2022,44242,5,71.0,10,2024
44243,Estudiante_44243,2023-08-08,m,La Paz,2023,44243,4,46.0,8,2024
44244,Estudiante_44244,2022-12-21,f,Santa Cruz de la Sierra,2022,44244,2,66.0,2,2024
44245,Estudiante_44245,2021-07-05,m,Santa Cruz de la Sierra,2021,44245,3,55.0,9,2024
44246,Estudiante_44246,2022-04-30,f,La Paz,2022,44246,4,66.0,1,2024
44247,Estudiante_44247,2020-09-20,m,La Paz,2020,44247,1,46.0,9,2024
44248,Estudiante_44248,2022-07-22,f,Sucre,2022,44248,3,30.0,3,2024
44249,Estudiante_44249,2023-04-21,f,Cochabamba,2023,44249,3,88.0,2,2024
44250,Estudiante_44250,2022-10-01,m,Tarija,2022,44250,2,73.0,5,2024
44251,Estudiante_44251,2023-04-25,f,Cochabamba,2023,44251,1,78.0,9,2024
44252,Estudiante_44252,2022-05-18,m,La Paz,2022,44252,2,75.0,6,2024
44253,Estudiante_44253,2021-10-06,m,La Paz,2021,44253,1,51.0,9,2024
44254,Estudiante_44254,2020-11-21,f,Sucre,2020,44254,4,52.0,10,2024
44255,Estudiante_44255,2021-11-03,f,La Paz,2021,44255,1,88.0,5,2024
44256,Estudiante_44256,2023-05-25,m,Santa Cruz de la Sierra,2023,44256,3,72.0,9,2024
44257,Estudiante_44257,2020-10-18,f,La Paz,2020,44257,2,57.0,9,2024
44258,Estudiante_44258,2023-12-22,f,Sucre,2023,44258,2,62.0,9,2024
44259,Estudiante_44259,2023-10-11,f,La Paz,2023,44259,1,66.0,3,2024
44260,Estudiante_44260,2022-04-06,m,Santa Cruz de la Sierra,2022,44260,4,84.0,10,2024
44261,Estudiante_44261,2021-03-12,f,Sucre,2021,44261,4,88.0,4,2024
44262,Estudiante_44262,2023-10-24,f,Santa Cruz de la Sierra,2023,44262,3,83.0,4,2024
44263,Estudiante_44263,2020-12-19,f,Cochabamba,2020,44263,4,73.0,7,2024
44264,Estudiante_44264,2020-01-30,m,Cochabamba,2020,44264,1,66.0,3,2024
44265,Estudiante_44265,2021-09-21,f,Sucre,2021,44265,2,41.0,9,2024
44266,Estudiante_44266,2022-02-20,f,Santa Cruz de la Sierra,2022,44266,3,66.0,1,2024
44267,Estudiante_44267,2022-06-13,m,Santa Cruz de la Sierra,2022,44267,3,64.0,1,2024
44268,Estudiante_44268,2023-04-21,m,Cochabamba,2023,44268,1,42.0,8,2024
44269,Estudiante_44269,2021-10-16,m,Sucre,2021,44269,1,64.0,4,2024
44270,Estudiante_44270,2020-09-13,m,Cochabamba,2020,44270,2,55.0,1,2024
44271,Estudiante_44271,2021-12-08,m,La Paz,2021,44271,3,86.0,2,2024
44272,Estudiante_44272,2020-11-11,f,Santa Cruz de la Sierra,2020,44272,2,68.0,4,2024
44273,Estudiante_44273,2023-05-20,f,Santa Cruz de la Sierra,2023,44273,1,55.0,9,2024
44274,Estudiante_44274,2023-09-17,f,La Paz,2023,44274,4,66.0,9,2024
44275,Estudiante_44275,2023-11-09,f,La Paz,2023,44275,1,85.0,8,2024
44276,Estudiante_44276,2022-06-12,f,Tarija,2022,44276,1,63.0,6,2024
44277,Estudiante_44277,2021-11-18,m,Santa Cruz de la Sierra,2021,44277,2,48.0,4,2024
44278,Estudiante_44278,2022-08-03,f,Santa Cruz de la Sierra,2022,44278,4,86.0,5,2024
44279,Estudiante_44279,2023-07-15,f,Cochabamba,2023,44279,4,25.0,2,2024
44280,Estudiante_44280,2023-04-11,m,Santa Cruz de la Sierra,2023,44280,1,61.0,8,2024
44281,Estudiante_44281,2022-06-04,m,Sucre,2022,44281,1,69.0,8,2024
44282,Estudiante_44282,2022-12-03,f,Cochabamba,2022,44282,4,80.0,4,2024
44283,Estudiante_44283,2022-02-24,m,Cochabamba,2022,44283,2,89.0,8,2024
44284,Estudiante_44284,2020-12-23,f,La Paz,2020,44284,1,66.0,3,2024
44285,Estudiante_44285,2021-09-03,m,Cochabamba,2021,44285,1,84.0,4,2024
44287,Estudiante_44287,2022-04-21,m,Santa Cruz de la Sierra,2022,44287,4,88.0,10,2024
44288,Estudiante_44288,2020-08-21,m,La Paz,2020,44288,5,77.0,4,2024
44289,Estudiante_44289,2022-04-16,f,Santa Cruz de la Sierra,2022,44289,3,66.0,5,2024
44290,Estudiante_44290,2022-05-03,m,Santa Cruz de la Sierra,2022,44290,5,63.0,8,2024
44291,Estudiante_44291,2023-12-02,f,Cochabamba,2023,44291,4,56.0,1,2024
44292,Estudiante_44292,2020-12-08,m,Cochabamba,2020,44292,2,66.0,8,2024
44293,Estudiante_44293,2021-08-02,f,La Paz,2021,44293,4,68.0,4,2024
44294,Estudiante_44294,2023-02-03,m,Santa Cruz de la Sierra,2023,44294,2,68.0,7,2024
44295,Estudiante_44295,2021-07-31,f,Santa Cruz de la Sierra,2021,44295,1,80.0,6,2024
44296,Estudiante_44296,2023-02-01,m,Santa Cruz de la Sierra,2023,44296,2,93.0,4,2024
44297,Estudiante_44297,2022-11-26,m,Santa Cruz de la Sierra,2022,44297,5,91.0,7,2024
44298,Estudiante_44298,2022-01-23,m,Santa Cruz de la Sierra,2022,44298,2,55.0,6,2024
44299,Estudiante_44299,2022-11-27,f,Sucre,2022,44299,2,66.0,3,2024
44300,Estudiante_44300,2020-08-21,f,La Paz,2020,44300,1,78.0,8,2024
44301,Estudiante_44301,2020-10-03,f,Santa Cruz de la Sierra,2020,44301,2,83.0,4,2024
44302,Estudiante_44302,2022-11-04,f,La Paz,2022,44302,2,65.0,10,2024
44303,Estudiante_44303,2021-12-13,f,La Paz,2021,44303,2,99.0,10,2024
44304,Estudiante_44304,2020-07-21,f,Cochabamba,2020,44304,1,99.0,7,2024
44305,Estudiante_44305,2023-04-05,f,Cochabamba,2023,44305,2,59.0,2,2024
44306,Estudiante_44306,2022-11-29,m,La Paz,2022,44306,4,66.0,5,2024
44307,Estudiante_44307,2022-10-15,f,Tarija,2022,44307,3,63.0,6,2024
44308,Estudiante_44308,2021-08-14,m,Tarija,2021,44308,4,73.0,7,2024
44309,Estudiante_44309,2021-09-19,f,La Paz,2021,44309,2,81.0,4,2024
44310,Estudiante_44310,2020-06-24,f,Cochabamba,2020,44310,2,66.0,1,2024
44311,Estudiante_44311,2023-01-30,f,La Paz,2023,44311,2,66.0,2,2024
44312,Estudiante_44312,2021-12-09,m,Tarija,2021,44312,2,65.0,1,2024
44313,Estudiante_44313,2020-08-28,f,Santa Cruz de la Sierra,2020,44313,5,77.0,4,2024
44314,Estudiante_44314,2020-08-18,m,Cochabamba,2020,44314,2,70.0,2,2024
44315,Estudiante_44315,2023-10-09,m,Santa Cruz de la Sierra,2023,44315,1,34.0,9,2024
44316,Estudiante_44316,2021-08-12,m,Santa Cruz de la Sierra,2021,44316,1,86.0,8,2024
44317,Estudiante_44317,2021-06-05,f,La Paz,2021,44317,2,73.0,9,2024
44318,Estudiante_44318,2022-05-26,m,La Paz,2022,44318,2,53.0,8,2024
44319,Estudiante_44319,2023-08-04,m,Santa Cruz de la Sierra,2023,44319,2,69.0,4,2024
44320,Estudiante_44320,2023-09-12,f,La Paz,2023,44320,4,72.0,9,2024
44321,Estudiante_44321,2020-02-29,f,Tarija,2020,44321,1,82.0,9,2024
44322,Estudiante_44322,2023-11-16,f,Cochabamba,2023,44322,3,66.0,3,2024
44323,Estudiante_44323,2020-05-03,m,Santa Cruz de la Sierra,2020,44323,1,57.0,9,2024
44324,Estudiante_44324,2020-07-16,f,La Paz,2020,44324,2,90.0,4,2024
44325,Estudiante_44325,2021-04-26,m,Cochabamba,2021,44325,2,75.0,6,2024
44326,Estudiante_44326,2020-01-04,m,Tarija,2020,44326,4,66.0,2,2024
44327,Estudiante_44327,2020-05-11,m,La Paz,2020,44327,3,84.0,4,2024
44328,Estudiante_44328,2023-02-16,f,Tarija,2023,44328,4,39.0,2,2024
44329,Estudiante_44329,2020-05-30,f,La Paz,2020,44329,1,61.0,10,2024
44330,Estudiante_44330,2020-07-04,f,La Paz,2020,44330,5,51.0,3,2024
44331,Estudiante_44331,2023-09-16,f,La Paz,2023,44331,4,69.0,9,2024
44332,Estudiante_44332,2023-08-07,f,Santa Cruz de la Sierra,2023,44332,4,84.0,4,2024
44333,Estudiante_44333,2021-05-17,f,Santa Cruz de la Sierra,2021,44333,2,66.0,3,2024
44334,Estudiante_44334,2021-04-30,m,La Paz,2021,44334,3,64.0,3,2024
44335,Estudiante_44335,2021-11-30,m,Cochabamba,2021,44335,4,67.0,10,2024
44336,Estudiante_44336,2022-05-27,m,Santa Cruz de la Sierra,2022,44336,3,67.0,4,2024
44337,Estudiante_44337,2022-10-11,m,Cochabamba,2022,44337,1,76.0,10,2024
44338,Estudiante_44338,2021-01-10,m,La Paz,2021,44338,4,66.0,1,2024
44339,Estudiante_44339,2023-06-11,f,La Paz,2023,44339,3,72.0,1,2024
44340,Estudiante_44340,2020-09-25,m,Sucre,2020,44340,2,60.0,6,2024
44341,Estudiante_44341,2022-03-27,m,Santa Cruz de la Sierra,2022,44341,1,54.0,5,2024
44342,Estudiante_44342,2021-08-23,m,Santa Cruz de la Sierra,2021,44342,4,57.0,9,2024
44343,Estudiante_44343,2020-12-27,f,Cochabamba,2020,44343,1,66.0,1,2024
44344,Estudiante_44344,2021-05-31,f,Cochabamba,2021,44344,1,55.0,9,2024
44345,Estudiante_44345,2021-01-27,m,Santa Cruz de la Sierra,2021,44345,2,57.0,7,2024
44346,Estudiante_44346,2023-06-11,m,La Paz,2023,44346,2,74.0,5,2024
44347,Estudiante_44347,2022-05-29,f,Santa Cruz de la Sierra,2022,44347,1,57.0,3,2024
44348,Estudiante_44348,2021-11-09,m,Sucre,2021,44348,4,74.0,4,2024
44349,Estudiante_44349,2022-02-12,f,Santa Cruz de la Sierra,2022,44349,1,63.0,10,2024
44350,Estudiante_44350,2023-04-23,m,Santa Cruz de la Sierra,2023,44350,1,66.0,1,2024
44351,Estudiante_44351,2023-09-14,f,La Paz,2023,44351,1,73.0,10,2024
44352,Estudiante_44352,2022-08-04,m,Santa Cruz de la Sierra,2022,44352,2,76.0,1,2024
44353,Estudiante_44353,2023-06-11,m,Santa Cruz de la Sierra,2023,44353,3,50.0,5,2024
44354,Estudiante_44354,2022-03-31,f,Cochabamba,2022,44354,3,66.0,7,2024
44355,Estudiante_44355,2021-10-29,f,Cochabamba,2021,44355,3,85.0,1,2024
44356,Estudiante_44356,2023-07-12,f,Cochabamba,2023,44356,2,80.0,10,2024
44357,Estudiante_44357,2021-01-20,f,Santa Cruz de la Sierra,2021,44357,2,52.0,10,2024
44358,Estudiante_44358,2021-02-23,m,Cochabamba,2021,44358,1,73.0,5,2024
44359,Estudiante_44359,2021-10-08,f,La Paz,2021,44359,2,51.0,2,2024
44360,Estudiante_44360,2022-07-24,m,Cochabamba,2022,44360,4,66.0,3,2024
44361,Estudiante_44361,2020-09-24,f,Cochabamba,2020,44361,3,66.0,3,2024
44362,Estudiante_44362,2021-04-19,f,La Paz,2021,44362,2,66.0,7,2024
44363,Estudiante_44363,2022-05-15,m,La Paz,2022,44363,1,51.0,9,2024
